test_lect,test_mate,test_soc,test_nat,privateHS,wage,male,momschooling2,momschooling3,momschooling_miss,dadschooling2,dadschooling3,dadschooling_miss,broken_home1,broken_home_miss,incomehh2,incomehh3,incomehh_miss,north,center,share_private,avg_price
-.2731566,.1235667,.2056094,.8542334,0,6.9976054,0,0,0,0,0,0,0,0,0,1,0,0,1,0,.5,.25328278
.7317096,.0981794,.0986574,.1113326,0,6.0339395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.09735526
-.4838868,-.5972597,-.5590486,-.9994181,1,8.0912394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0
-.2621605,-1.4832,-1.293321,-.6093652,0,9.3195706,1,0,0,0,1,0,0,0,0,1,0,0,0,1,.7777778,.11880343
1.688793,1.241986,1.90725,1.068062,0,6.7080129,0,0,1,0,0,1,0,0,0,0,1,0,0,1,.6923077,.10655018
-.1314037,-.2092609,1.697143,.9452455,1,8.7886416,1,1,0,0,1,0,0,0,0,1,0,0,0,1,.5,.04958201
-1.119076,-.8635215,-.681594,-.1369012,0,6.7216425,1,0,0,1,0,0,1,0,1,0,0,1,0,0,.5,0
.3262442,1.242786,.728976,.9788505,0,7.4476224,0,0,0,1,0,0,1,0,1,0,0,1,0,1,.7619048,.16574368
-.5854532,-.9900559,-.2116041,.2475513,0,9.005432,0,1,0,0,0,1,0,0,0,1,0,0,0,0,.7391304,.21390388
1.42288,.4803811,.5202692,.6302028,1,8.0352007,1,0,0,1,0,0,1,0,0,0,0,0,0,1,.6666667,.05658516
-2.232707,-.3028125,.1468356,-.3081244,1,7.1445393,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,.14979318
.589357,.7508408,-.2903686,.9086408,1,9.4734126,1,0,1,0,0,1,0,1,0,1,0,0,0,1,.8108108,.31813516
-.0516303,1.640579,1.201364,.0923301,0,5.7145602,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,.23470174
1.737376,.6468951,2.022398,1.282092,1,9.3441579,0,0,1,0,0,1,0,0,1,0,0,1,0,0,.3333333,0
.7577013,.130163,.631619,-.0522898,1,8.5807166,0,1,0,0,1,0,0,0,0,1,0,0,0,1,.7272727,.25709625
.7618998,-.4671273,.591837,-.3809342,1,7.9218078,1,0,0,1,0,0,1,1,0,1,0,0,0,1,.8,.18182649
.0447378,.4148151,.628421,.1241343,0,7.5769462,1,0,0,0,0,0,0,0,0,0,0,1,0,1,.7391304,.20514061
.4839921,.3026736,-.0498761,.0299214,1,9.0128776,0,1,0,0,1,0,0,1,0,1,0,0,0,0,.5,0
-.9543307,-1.620129,-.8403231,-.4613453,1,8.2340908,1,1,0,0,1,0,0,0,1,0,0,1,0,1,.5,.09580029
.8792608,.8641823,.130843,1.104067,1,7.8633079,1,0,0,0,1,0,0,0,0,0,1,0,0,1,.75,.12022288
-1.462362,-.6710215,.3253563,.1813418,1,8.3706354,1,0,0,1,0,0,1,0,1,0,0,1,0,1,.85,.18611974
.8742625,1.037892,.247991,.7456188,0,9.2138146,0,1,0,0,1,0,0,0,0,1,0,0,0,0,.5714286,.03117384
-1.704882,-2.220418,-.9308826,-2.103568,0,5.9664449,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,.14979318
.3148484,-.7495806,-.3305508,-.983216,0,8.0007127,0,0,0,0,0,0,0,0,0,0,1,0,0,1,.8108108,.31813516
-.7667928,-.9466784,-.2709776,.0999309,0,4.9405975,0,0,0,0,1,0,0,1,0,0,0,0,0,1,.5757576,.19301433
-1.154464,-1.107595,-.0890587,-.8852028,1,9.2975778,1,0,0,0,1,0,0,0,0,1,0,0,0,1,.8,.18182649
-.178988,.4653889,-1.590588,-.0700922,1,9.3037196,1,0,0,0,0,1,0,0,1,0,0,1,0,1,.7272727,.25709625
.5737622,-.0545413,.1992127,.3995715,1,6.2861741,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.5,.28958993
.3846251,-.8899079,.5944359,-.0370875,0,8.3090865,0,0,0,1,0,0,1,0,1,0,0,1,0,1,.5,.20187719
1.349905,-.0103641,.7427699,.5275893,0,8.1292662,1,0,0,0,0,0,0,0,0,1,0,0,0,0,.7391304,.21390388
.6609336,.369639,.3713355,.6844106,1,8.1202258,1,0,0,0,0,0,1,0,0,0,1,0,0,0,.7391304,.21390388
.2070839,.6876741,.8625162,.6320035,1,8.3027522,1,1,0,0,1,0,0,1,0,0,0,0,0,0,.5,.14724462
-.1042127,-.1087131,.0296883,.4107729,1,9.0633558,0,1,0,0,0,0,0,0,0,0,1,0,0,1,.7272727,.21739165
.8616665,-.2720283,.3107626,-.7857893,0,9.1401538,0,0,0,0,1,0,0,1,0,0,1,0,0,0,.5,0
-.1086112,-.2280512,-.5740419,-1.74732,1,8.5874305,1,0,0,0,0,0,0,0,0,1,0,0,0,1,.8108108,.31813516
-.9917182,-1.94516,-1.326906,-.9198074,1,9.4504371,1,1,0,0,1,0,0,0,0,0,1,0,0,1,.8108108,.31813516
-.224373,-.7563773,.3553429,-.5519575,0,6.4949329,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.5,.08019912
.4492039,1.993596,.6899932,.3421638,0,9.2252682,1,0,0,0,0,0,0,0,0,0,0,0,0,1,.7777778,.11880343
-.1835864,.6167105,-.4586937,.3625669,0,4.7753079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.25,0
.3644316,.3046727,-.2110044,-.0012828,1,9.87302,1,0,0,0,0,0,0,0,0,0,0,0,0,1,.7368421,.08477957
1.339508,1.197609,1.07862,.7524197,1,8.5216422,1,1,0,0,1,0,0,0,0,0,1,0,0,1,.5757576,.19301433
-1.364395,-.6386381,-.952473,-2.101368,0,8.5138886,1,0,0,0,1,0,0,1,0,0,0,0,0,0,.6,.211627
.9956223,.3600437,.3715356,.6065997,1,8.949838,0,1,0,0,0,0,0,0,0,1,0,0,0,1,.25,0
-.5878522,-.1199072,.2084085,-.3293272,0,8.5943803,1,1,0,0,0,0,0,0,1,0,0,1,0,1,.7090909,.25402301
-1.074491,-.4343444,-.9700649,-1.647106,1,4.8450576,1,0,0,0,0,1,0,0,0,0,1,0,0,1,.8333333,.16892856
1.527246,.7774273,1.084017,.2629532,1,9.1418672,0,0,0,1,0,0,1,0,1,0,0,1,0,1,.6666667,.19577105
-.1060123,-.6280436,.1354412,-1.31186,1,8.3573498,0,0,0,1,0,0,1,0,1,0,0,1,0,1,.84,.32447398
1.005019,.5615389,1.150787,.3165603,1,8.8735299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.5,0
-.8203752,-.349788,-.8449209,-.7097789,1,8.1734095,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.85,.18611974
-.2299711,.2692906,-.0046964,.8218291,0,7.1766708,1,0,0,0,0,0,0,0,0,1,0,0,0,1,.7272727,.21739165
1.39569,1.739328,1.699742,1.326497,1,9.3377402,1,1,0,0,1,0,0,0,0,0,1,0,0,1,.6666667,.1010297
-.0428332,.0691945,.29477,.2917572,1,8.9266815,0,0,0,0,0,0,0,0,0,0,1,0,0,1,.5,.12471836
-.6980156,-.255637,.4369062,-.113498,1,8.1064896,1,0,0,0,0,1,0,0,0,0,1,0,0,1,.8,.18182649
.6355416,.8138086,.2915714,.8252292,1,8.2089526,1,0,0,1,0,0,1,0,1,0,0,1,0,1,.7619048,.16574368
-2.12974,.3932266,-1.124796,.3205611,1,9.0924047,1,0,0,0,0,0,0,1,0,1,0,0,0,1,.25,0
-.0020466,-.0543412,-.6779954,.7046129,1,9.1719017,0,0,0,1,0,0,0,0,1,0,0,1,0,1,.84,.32447398
.4308097,1.885852,.097458,.750219,0,9.2586008,1,1,0,0,1,0,0,1,0,1,0,0,1,0,.5,.12517746
-.4077121,.547147,.3947254,-.0308867,0,8.0009425,1,0,0,0,0,0,0,0,0,1,0,0,0,1,.7777778,.11880343
.3186472,.625506,.0278891,.956447,1,8.0018847,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.7391304,.20514061
1.261134,2.150315,1.841079,.9596475,1,9.1492961,1,1,0,0,1,0,0,1,0,0,0,0,0,1,.75,.12022288
-.8349703,-.0175604,-.8721088,-1.078829,0,9.3545919,0,0,0,0,1,0,0,1,0,0,1,0,0,0,.3636364,.36264089
.5419728,.5741325,.5626502,1.022657,1,9.5738821,1,1,0,0,0,0,0,0,0,1,0,0,0,0,.5,0
-1.222042,-.4995104,-1.43006,-.680775,0,8.3114669,1,0,0,1,0,0,1,0,1,0,0,1,0,0,.7391304,.21390388
-.0304371,-.5688745,-.8956984,-.2089108,1,5.2468877,0,0,0,0,1,0,0,0,0,0,0,0,0,1,.7368421,.08477957
-.7455999,-.3012133,.4137165,-.1184987,0,7.822611,1,0,0,1,0,0,1,0,1,0,0,1,0,1,.6923077,.10655018
-.9191425,-1.269111,-1.868664,-2.076764,1,8.759467,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,.15354217
.3628324,.683876,.8883048,.01852,1,8.6281547,1,0,0,0,0,0,0,0,0,0,1,0,0,1,.8108108,.31813516
-.6110446,-.2326487,-.2563839,-.5961633,0,8.5063188,0,1,0,0,1,0,0,0,0,1,0,0,0,1,.8108108,.31813516
.1353078,-1.167164,.0490796,.0671264,1,9.6203827,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.5,.08019912
-1.906215,-1.476004,-1.894852,-1.975751,1,7.7891503,0,0,0,0,0,1,0,0,0,0,0,0,0,1,.7272727,.21739165
-1.032305,-1.003849,-1.934634,-1.539691,0,8.8941636,1,0,0,0,0,0,0,0,0,0,1,0,0,0,.5,.14724462
-.2925501,-.4665277,-.305562,-.1879082,1,8.9098324,1,0,0,0,0,0,0,1,0,0,0,0,0,1,.6666667,.05658516
-.3559294,-.4473375,-.5380579,-1.331263,1,6.2592218,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.3333333,0
-.7130106,-1.411837,-1.704137,-1.521489,1,6.2414498,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
-1.004514,-1.257517,-1.119998,-1.141237,1,7.9451658,0,0,0,0,0,0,0,1,0,0,0,0,0,1,.25,.1438726
.0265438,.1465546,1.419867,1.510723,1,7.491288,1,0,0,0,0,0,1,1,0,1,0,0,0,1,.6666667,.03791952
.6943221,.7264534,.3857291,.3117599,1,7.0652491,0,0,0,1,0,0,1,0,1,0,0,1,0,0,.8,0
.321446,.279086,.2427931,.0269211,1,8.4117313,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,.12618741
1.222347,1.835678,.0768672,1.892574,1,9.5622731,1,0,0,0,0,1,0,0,0,0,1,0,0,1,.5,0
.905452,.9063601,.8173362,-.0924951,1,9.3569746,1,1,0,0,0,1,0,0,0,0,1,0,1,0,.5,.25328278
1.188558,-.1352993,.0830644,.1629396,0,7.0638278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.7142857,.08627617
-1.524142,-.6984072,-1.515022,-1.859335,1,8.2112653,1,0,0,0,0,0,0,1,0,1,0,0,0,1,.6666667,.03791952
1.540442,1.692553,2.118155,2.118605,1,8.9862547,1,1,0,0,1,0,0,0,0,1,0,0,0,0,.8421053,.1972524
-.2167754,-1.287502,-.5718428,.1059318,0,8.4646874,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,.09735526
-.935737,-1.42623,-1.296719,-.6183664,0,6.8511315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3333333,0
-.4323039,-.343791,1.115003,.6844106,1,9.710179,1,0,0,0,0,0,0,1,0,1,0,0,0,0,.5,0
.2184802,-.176078,-.2369925,.1635397,0,8.5631362,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.5,.09580029
.622546,.5169625,.7001888,.2405502,1,9.1021007,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,.12618741
2.524715,2.319028,2.336657,1.925179,1,4.2067744,0,1,0,0,1,0,0,0,1,0,0,1,0,1,.5,.110931
.086124,-.9988514,-.5810389,-.372133,1,7.0245394,0,1,0,0,1,0,0,0,0,1,0,0,0,1,.6666667,.06627943
-.5144767,-.9274885,.0446816,-1.080429,1,7.3083098,1,1,0,0,0,1,0,0,0,0,1,0,0,1,.8,.18182649
.1816925,-.8825119,.986261,.8818372,1,9.0066387,0,0,0,0,0,0,0,1,0,0,0,0,0,1,.5,.08019912
-.1166088,.1403579,-.307561,.4619805,1,8.7092016,0,1,0,0,0,0,0,0,0,1,0,0,0,1,.8,.18182649
1.161567,1.863864,.5696472,.5407906,1,7.1931018,0,1,0,0,0,0,0,0,0,1,0,0,0,1,.7090909,.25402301
.2180806,.4709859,.3635393,-.4925494,1,8.6333461,0,1,0,0,1,0,0,0,0,1,0,0,1,0,.6363636,.19968063
.2878573,-.0575397,.5304643,-.2597179,1,8.2718766,1,1,0,0,1,0,0,0,0,0,1,0,0,1,.8,.18182649
.9130496,.6788786,-.1552291,.1979444,0,9.8313139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,.14724462
1.922915,1.724536,1.500631,.952647,1,8.9782178,0,0,1,0,0,1,0,1,0,1,0,0,0,1,.8,.15633682
1.900322,1.938025,1.002254,.9530469,0,9.450939,0,1,0,0,0,1,0,1,0,0,0,0,0,0,.25,0
-.0514302,-.0571398,-.1726212,-.7911898,0,6.5017044,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.5,.14724462
.8634664,1.256579,1.36789,1.557129,1,7.6289337,1,0,1,0,1,0,0,0,0,0,1,0,0,1,.85,.18611974
1.42508,1.451678,1.569,1.601534,1,7.6098212,1,1,0,0,0,1,0,0,1,0,0,1,0,1,.8,.15633682
-.65463,-1.471606,-1.352494,-1.612502,1,7.7397178,0,0,0,0,0,0,0,1,0,0,1,0,0,1,.25,.1438726
1.306119,1.187614,.3477462,1.516123,0,8.1540478,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.6666667,.03511767
-.8985493,-.5103047,.4630945,.3249617,1,8.1942094,1,0,0,0,0,0,0,0,0,0,0,1,0,0,.5,0
-.9201419,1.335538,.616026,-.9058056,0,8.5226996,1,0,1,0,1,0,0,1,0,1,0,0,0,0,.4615385,.29920655
1.891725,1.237588,.5498556,.2267483,1,9.4685643,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,.294339
.4324089,1.424291,.314561,1.3459,1,9.0459539,1,0,0,0,1,0,0,0,0,0,1,0,0,1,.5,.09580029
.8590679,-.0629369,.6138273,.7492191,0,8.3594733,0,1,0,0,1,0,0,0,0,1,0,0,0,1,.84,.32447398
-.0920167,-.4857175,.4610952,-.2533168,1,8.4130605,0,0,0,0,0,0,0,0,0,0,0,1,0,1,.8108108,.31813516
.1365073,-1.080809,.6262217,-.3493299,1,8.6181007,0,1,0,0,1,0,0,1,0,1,0,0,0,0,.3333333,0
-.1050126,-.066135,.063673,.7264158,1,9.2544144,1,0,0,0,0,0,0,0,0,1,0,0,0,1,.8,.09047306
.809284,-.9576728,.9996547,.4921841,0,7.8374683,0,1,0,0,0,1,0,0,0,0,1,0,0,1,.8,.15633682
1.132777,.3482499,.1970134,.6098002,0,8.881748,1,1,0,0,1,0,0,0,0,0,1,0,0,1,.8,.18182649
-1.204448,-1.083407,-1.560201,-.6001641,1,8.0377235,1,0,0,0,0,0,0,0,0,1,0,0,0,1,.5,.08057165
.3420391,.2884811,.298968,.3077591,1,8.7167989,0,1,0,0,0,0,0,0,0,0,1,0,0,1,.625,.08451056
-.5288719,-.3755748,-.9052941,-.3369283,1,8.3960775,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.8,0
-1.31961,-.3971636,-.5438555,-1.711515,1,9.3089867,1,0,0,1,0,0,1,0,1,0,0,1,0,1,.8571429,.14576154
.6995206,.8128088,.3393497,.9582478,1,8.1736452,1,1,0,0,0,1,0,0,0,0,1,0,0,1,.75,.12022288
.9396411,.238307,.9656702,.7370178,0,8.4999513,0,0,0,1,0,0,1,0,1,0,0,1,0,1,.5,.20187719
.6277445,-.420951,-.2092049,.1517382,1,6.8909174,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,.04056966
-.2675584,-.002768,-2.059578,-.6035646,1,8.6632272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.6666667,.01644411
1.840142,1.411699,1.764713,1.336498,1,9.1347313,1,0,0,1,0,0,1,0,1,0,0,1,0,1,.8571429,.19925352
-1.07809,-1.273909,-1.215955,-.5599585,1,8.0638745,0,0,0,0,0,0,0,0,0,0,1,0,0,1,.75,.01215376
.5425726,1.368521,1.000655,1.554328,0,7.9487309,0,0,0,0,0,0,0,1,0,1,0,0,0,0,.6,.211627
.373629,-.2318493,.4433035,-.8101926,0,7.4085172,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.3333333,0
.3242453,1.457875,1.355296,.7028127,1,9.3184373,1,0,0,1,0,0,1,0,0,0,1,0,0,1,.8108108,.31813516
-.6820211,-.2886198,.1936153,-1.129836,1,8.5855715,1,1,0,0,1,0,0,0,0,0,1,0,0,1,.8333333,.16892856
-1.757664,-.498111,-.5694441,-1.593699,1,9.1824188,0,0,0,1,0,0,1,0,1,0,0,1,0,0,.6428571,.04897266
1.167165,.7768277,-.5098708,1.092866,1,9.5914595,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.8108108,.31813516
-.1298041,-1.115791,-.3951219,-1.37927,1,8.7430103,1,0,0,0,0,0,1,0,0,0,1,0,0,1,.8,.18182649
1.019414,.4975725,.2653831,.1565386,1,9.2649102,0,0,0,0,0,1,0,0,0,0,1,0,1,0,.6428571,.16336714
.8046859,.6131126,-.1070506,.7980258,0,7.1043778,0,1,0,0,0,1,0,1,0,1,0,0,0,1,.8,.18182649
-.1489979,.3468505,-.2293961,.0393227,1,8.4413578,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.7142857,.08627617
-.6128439,.6744809,.235596,.4613798,0,8.8813774,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
-.5850532,.7872221,.0122961,.6758089,1,9.6423862,1,0,0,0,0,0,0,0,0,1,0,0,0,1,.7090909,.25402301
-1.064694,-1.357865,-1.370286,-1.260054,0,8.4924452,1,0,0,0,1,0,0,1,0,1,0,0,0,1,.84,.32447398
.6939225,1.151833,-.0272864,.1289348,0,9.7026892,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.8,.15633682
-.6334371,.6390988,.1548325,-.7511844,0,8.5312898,1,0,0,0,0,0,0,0,0,1,0,0,0,1,.8,.18182649
-1.617511,-1.652912,-1.07042,-1.607501,0,6.9953947,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.6666667,.03791952
.0815256,-1.006448,-.0790632,.0673267,0,8.6135675,1,0,0,0,0,0,0,0,0,0,0,0,0,1,.5,0
-.2427669,-.0655354,-.792944,.0877292,1,9.0726694,0,1,0,0,0,1,0,0,1,0,0,1,0,1,.8,.23173443
-.8649603,-.6024569,-2.248294,-.3289271,0,7.8570782,1,1,0,0,1,0,0,1,0,1,0,0,0,1,.6666667,.05658516
-.9393356,-.2730279,-1.013646,-.0244857,0,7.8942202,1,0,0,0,0,0,0,0,0,0,1,0,0,1,.5,.08019912
-.4484985,-.3156059,-.7743525,-1.291858,1,8.4177718,1,0,0,0,0,0,0,0,0,1,0,0,0,1,.6666667,.19577105
1.087392,1.229992,.3689367,.6067999,1,7.4964881,0,0,0,0,0,0,0,0,1,0,0,1,0,1,.7619048,.16574368
.7583011,.9085593,.7023876,.8006263,1,6.925714,1,0,1,0,0,1,0,0,0,1,0,0,0,1,.6923077,.10655018
.7535029,-.5107046,.9022982,.9116411,1,9.0172658,1,1,0,0,0,1,0,0,0,0,1,0,0,0,.3333333,0
-.8347704,-.8561254,-1.402872,-1.578297,0,7.5789384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01365126
-.9063467,-1.219137,-.6666006,-.8175935,1,8.9387087,0,1,0,0,0,0,0,0,0,0,1,0,1,0,.6111111,.15668336
.8098838,1.849471,.6789984,.488784,1,8.8817098,1,0,0,0,0,0,0,0,0,0,1,0,0,1,.7777778,.11880343
-.2231731,.2624942,.3109627,.6172011,1,8.4091018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.8108108,.31813516
.0923222,.4805812,.0744684,-.0452887,1,4.8879936,1,0,1,0,0,1,0,1,0,0,0,0,0,1,.6153846,.29223201
-1.403382,-1.701687,-.0684679,-.5267539,0,6.0473411,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.6666667,.03791952
-.9515316,.488777,.0900614,.0643261,0,9.241529,0,1,0,0,1,0,0,0,0,1,0,0,0,1,.8108108,.31813516
.9134499,1.393508,.5446584,.5997989,1,5.7448367,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,.04056966
1.585427,.3458513,.3093631,.6766092,0,8.9676987,0,0,0,0,1,0,0,0,0,0,0,0,0,1,.7272727,.25709625
-1.803049,-2.151653,-.7653565,-1.472282,0,8.5246137,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.5,.25328278
.1105159,.6726819,1.267535,-.186908,1,9.1745403,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,.04056966
.0887232,-.0705328,-1.073619,.040123,1,5.7498568,0,1,0,0,1,0,0,0,0,0,1,0,0,1,.7391304,.18860212
.8724631,.4499971,-.3547399,1.105467,1,8.3476859,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.7272727,.21739165
.6871248,.2105211,.9094954,.1637399,0,8.7573898,0,0,0,1,0,0,0,1,0,1,0,0,0,0,.5,.08854874
.8240795,-.1109119,.0214919,.1777414,0,8.6872334,0,0,0,0,1,0,0,0,0,1,0,0,0,1,.5,.3133255
1.075196,1.645577,.8879046,1.315096,1,7.4644493,0,0,0,0,0,0,0,0,0,0,1,0,1,0,.6111111,.15668336
-1.876425,-1.8694,-2.148539,-1.145038,0,9.6032293,1,0,0,0,0,0,0,0,0,0,0,0,0,1,.6923077,.10655018
.5747622,-1.447819,.2303988,.1595389,1,9.0632383,0,0,1,0,0,1,0,0,0,0,1,0,0,1,.6923077,.10655018
-.3103442,2.119931,-1.108203,.3877699,1,9.1755821,1,0,0,0,1,0,0,0,0,0,1,0,0,1,.85,.18611974
.6655316,.4386028,.8699128,.8926389,1,6.007955,1,0,0,0,0,0,0,0,0,1,0,0,0,0,.6,.04272028
.3320424,.9611321,.2567865,-.0488891,1,8.9293683,1,1,0,0,0,0,0,0,0,1,0,0,0,1,.5,.08057165
-.0088445,.9473392,-.0978548,.1909433,0,9.2201389,0,0,0,0,0,0,0,0,1,0,0,1,0,1,.5714286,.06701158
1.010018,1.496254,-2.140542,.8958388,1,8.9621107,1,1,0,0,0,0,0,0,0,0,0,0,0,1,.6666667,.05658516
-.562061,-.7171975,-.8021401,.4199746,1,9.0197233,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,.04056966
1.397889,.9989122,.9634709,1.41931,1,6.9111334,1,1,0,0,1,0,0,0,0,0,1,0,0,1,.8181818,.15585168
.213682,1.747924,-1.157781,1.067262,1,8.2925538,1,0,0,1,0,0,1,0,1,0,0,1,0,1,.8571429,.21692954
-.9103454,-.3859692,-.1020528,.0807284,1,9.2956845,1,0,0,0,0,0,0,0,0,1,0,0,0,0,.4897959,.14390507
-1.482155,.2233147,.1960141,-1.188644,1,6.242731,1,0,0,0,0,1,0,0,0,1,0,0,0,1,.6666667,.05658516
.223079,1.064279,.9890594,.5941981,1,7.3474891,1,1,0,0,1,0,0,1,0,0,1,0,0,1,.7391304,.20514061
-.7378025,-.1568882,-1.483836,.2673538,0,8.0918881,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.5,.08057165
-.9079459,-.0245569,.9468786,.6742089,0,8.4579535,1,1,0,0,1,0,0,1,0,1,0,0,0,0,.6666667,.19960482
-.7248069,-.6040561,-.1970104,-.2357146,1,6.2206379,0,0,0,0,0,1,0,0,0,0,1,0,0,0,.75,0
1.670798,.5749323,-.2717771,.7716221,1,7.6030005,1,1,0,0,1,0,0,0,0,0,1,0,0,1,.7391304,.20514061
.4615996,-.6988071,.4067195,.8298301,1,8.7199463,0,0,0,0,0,0,0,1,0,0,0,1,0,1,.8333333,.16892856
1.173963,1.964212,.6652045,1.139272,1,9.7584128,0,0,1,0,0,1,0,0,0,0,1,0,0,1,.7391304,.20514061
.5351751,1.133842,.6108288,.3399638,1,9.0628124,1,1,0,0,1,0,0,0,0,0,1,0,0,1,.8,.18182649
.5229794,.1557497,.3907269,.0721271,1,9.3581863,1,0,0,0,0,0,0,0,0,1,0,0,0,1,.6666667,.03791952
-.5082787,-.3262004,-1.267932,-.3335279,1,8.2045908,0,1,0,0,0,0,0,1,0,0,0,0,0,1,.84,.32447398
.8304769,1.246584,.7937469,1.457515,1,7.8878087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.5333334,.32381934
-.1244062,.2039248,.9350839,-1.082229,1,7.9928404,1,0,0,1,0,0,1,0,1,0,0,1,0,1,.6923077,.10655018
.3190469,-.0467454,-.0578727,.055125,0,7.034979,0,0,0,1,1,0,0,0,0,1,0,0,0,1,.7090909,.25402301
.9816267,.8226041,1.204364,.415574,0,5.5374088,0,1,0,0,1,0,0,0,0,0,1,0,0,0,.5,.08854874
.622546,.458393,-.4950773,-.2547172,1,8.1978252,1,1,0,0,1,0,0,0,1,0,0,1,0,1,.8571429,.19925352
-.8443672,-1.099399,-.6807944,-.9750148,1,8.3196692,1,0,0,0,0,0,0,0,0,1,0,0,0,0,.3333333,0
-.941135,-1.616131,.4053206,.440177,0,8.6960539,0,0,0,1,0,0,1,0,1,0,0,1,0,1,.8,.18182649
-.6248401,-.4673271,.2327976,-.672974,1,8.92931,1,0,0,1,0,0,1,0,1,0,0,1,0,1,.4285714,.1284174
.134708,-.9526753,-.6416118,-.2379149,1,8.4735417,0,0,0,0,1,0,0,0,0,1,0,0,0,1,.8,.18182649
-.6086455,-.1203071,-1.714732,.2993583,1,8.3864434,1,0,0,0,0,0,1,1,0,0,0,0,0,0,.7391304,.21390388
-.6372359,-1.661907,-.990656,-.7121791,0,8.6135052,1,0,0,1,0,0,1,0,1,0,0,1,0,1,.8571429,.14576154
-.6366361,-.8767147,-.5476539,-.2287136,1,8.5963475,0,0,0,0,0,0,0,0,0,0,1,0,0,1,.25,.1438726
-1.333605,-.1690818,-.4273075,-.0960955,0,7.2797542,1,0,1,0,0,1,0,0,0,0,1,0,0,1,.7272727,.21739165
1.93851,.0332131,1.710737,1.41831,1,8.3265246,1,0,1,0,0,1,0,0,0,0,1,0,0,1,.5,.08057165
-.6640269,-1.50339,.478488,-.4911491,0,7.9132045,0,0,0,1,0,0,1,0,1,0,0,1,0,1,.8108108,.31813516
.2030856,-1.494194,-1.306915,-.3973366,0,7.573775,1,1,0,0,0,0,1,1,0,0,0,1,1,0,.5,.25328278
1.096189,.2397064,.0588751,-.334728,1,9.4031295,0,1,0,0,1,0,0,1,0,0,1,0,0,1,.5,0
-.3197411,.593323,1.015847,.1207336,0,9.561447,0,1,0,0,1,0,0,0,1,0,1,0,0,1,.8333333,.16892856
1.500455,-.4823193,.3323527,.8796366,1,7.6351269,1,0,0,0,0,1,0,0,0,0,1,0,0,0,.5,0
1.599422,1.38951,1.877063,1.749755,1,9.3695713,0,1,0,0,0,1,0,0,0,0,1,0,0,1,.7619048,.16574368
-.244766,1.219198,.312962,.2131466,1,8.6701148,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,.04056966
.8496709,.4453993,.9426806,1.504121,1,8.3827014,0,0,0,0,0,0,0,0,0,0,1,0,0,1,.8,.15633682
.688724,.9941149,.5684478,.1391363,1,8.1730367,1,0,0,1,0,0,1,0,1,0,0,1,0,0,.5,0
.9350424,.7560383,.9494775,.875236,0,7.227851,1,0,0,0,0,1,0,0,0,0,1,0,0,1,.4285714,.1284174
